ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,Number_Households,Gini_index,LL_95CI,UL_95CI,se,rse,CA_decile,CA_RR,Median_HH_income,Median_HH_decile,version
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06081,San Mateo,San Mateo,06081,Bay Area,01,257837,0.467,0.4610425532,0.4729574468,0.0030395137,0.6508594599,,0.9957356077,85648,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06083,Santa Barbara,Santa Barbara,06083,Santa Barbara,12,142104,0.475,0.4654680851,0.4845319149,0.0048632219,1.0238361862,,1.012793177,60078,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06085,Santa Clara,Santa Clara,06085,Bay Area,01,604204,0.45,0.4440425532,0.4559574468,0.0030395137,0.675447484,,0.9594882729,86850,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06087,Santa Cruz,Santa Cruz,06087,Monterey Bay,04,94355,0.467,0.4574680851,0.4765319149,0.0048632219,1.0413751359,,0.9957356077,65253,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06089,Shasta,Shasta,06089,Shasta,13,70346,0.453,0.4410851064,0.4649148936,0.0060790274,1.3419486436,,0.9658848614,43944,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06091,Sierra,Sierra,06091,Northeast Sierra,06,1482,0.389,0.3270425532,0.4509574468,0.0316109422,8.1262062337,,0.829424307,52950,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06093,Siskiyou,Siskiyou,06093,Northeast Sierra,06,19505,0.448,0.4253617021,0.4706382979,0.011550152,2.5781589231,,0.9552238806,36981,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06095,Solano,Solano,06095,Bay Area,01,141758,0.404,0.3980425532,0.4099574468,0.0030395137,0.7523548707,,0.8614072495,68409,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06097,Sonoma,Sonoma,06097,Bay Area,01,185825,0.441,0.4326595745,0.4493404255,0.0042553191,0.9649249771,,0.9402985075,63274,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06099,Stanislaus,Stanislaus,06099,San Joaquin Valley,10,165180,0.441,0.4326595745,0.4493404255,0.0042553191,0.9649249771,,0.9402985075,51094,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06101,Sutter,Sutter,06101,Sacramento Area,08,31437,0.424,0.410893617,0.437106383,0.0066869301,1.5771061536,,0.9040511727,50944,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06103,Tehama,Tehama,06103,Northern Sacramento Valley,07,23767,0.453,0.4315531915,0.4744468085,0.0109422492,2.4155075585,,0.9658848614,38137,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06105,Trinity,Trinity,06105,North Coast,05,6083,0.409,0.382787234,0.435212766,0.0133738602,3.2698924651,,0.8720682303,38725,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06107,Tulare,Tulare,06107,San Joaquin Valley,10,130352,0.445,0.4378510638,0.4521489362,0.0036474164,0.8196441378,,0.9488272921,43851,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06109,Tuolumne,Tuolumne,06109,Central/Southeast Sierra,03,22156,0.433,0.4139361702,0.4520638298,0.0097264438,2.2462918635,,0.9232409382,47462,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06111,Ventura,Ventura,06111,Southern California,14,266920,0.435,0.4290425532,0.4409574468,0.0030395137,0.6987387765,,0.9275053305,75348,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06113,Yolo,Yolo,06113,Sacramento Area,08,70872,0.456,0.4452765957,0.4667234043,0.0054711246,1.1998080307,,0.9722814499,57077,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,CO,06115,Yuba,Yuba,06115,Sacramento Area,08,24307,0.418,0.4025106383,0.4334893617,0.0079027356,1.8906065939,,0.8912579957,46807,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06001,Alameda,Alameda,06001,Bay Area,01,545138,0.456,0.4512340426,0.4607659574,0.0024316109,0.5332480137,,0.9681528662,68744,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06003,Alpine,Alpine,06003,Central/Southeast Sierra,03,497,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06005,Amador,Amador,06005,Central/Southeast Sierra,03,14569,0.397,0.367212766,0.426787234,0.0151975684,3.8281028688,,0.8428874735,52370,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06007,Butte,Butte,06007,Butte,02,87618,0.456,0.4393191489,0.4726808511,0.0085106383,1.8663680478,,0.9681528662,42187,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06009,Calaveras,Calaveras,06009,Central/Southeast Sierra,03,18886,0.425,0.398787234,0.451212766,0.0133738602,3.1467906311,,0.9023354565,53698,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06011,Colusa,Colusa,06011,Northern Sacramento Valley,07,7056,0.441,0.4004893617,0.4815106383,0.020668693,4.6867784601,,0.9363057325,48701,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06013,Contra Costa,Contra Costa,06013,Bay Area,01,375364,0.453,0.4458510638,0.4601489362,0.0036474164,0.8051691862,,0.9617834395,76046,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06015,Del Norte,Del Norte,06015,North Coast,05,9907,0.448,0.392,0.504,0.0285714286,6.3775510204,,0.9511677282,39526,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06017,El Dorado,El Dorado,06017,Sacramento Area,08,70223,0.417,0.4050851064,0.4289148936,0.0060790274,1.4578003251,,0.8853503185,68797,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06019,Fresno,Fresno,06019,San Joaquin Valley,10,289391,0.466,0.4576595745,0.4743404255,0.0042553191,0.9131586157,,0.9893842887,45439,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06021,Glenn,Glenn,06021,Northern Sacramento Valley,07,9800,0.452,0.4174468085,0.4865531915,0.0176291793,3.900260914,,0.9596602972,42904,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06023,Humboldt,Humboldt,06023,North Coast,05,56031,0.472,0.4505531915,0.4934468085,0.0109422492,2.3182731441,,1.0021231423,38575,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06025,Imperial,Imperial,06025,Southern California,14,49126,0.467,0.4479361702,0.4860638298,0.0097264438,2.0827502717,,0.991507431,39465,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,8049,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,254610,0.453,0.4434680851,0.4625319149,0.0048632219,1.0735589149,,0.9617834395,45829,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,41233,0.424,0.4085106383,0.4394893617,0.0079027356,1.863852727,,0.9002123142,47108,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06033,Lake,Lake,06033,North Coast,05,26548,0.459,0.4399361702,0.4780638298,0.0097264438,2.1190509301,,0.974522293,38039,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,10058,0.425,0.3832978723,0.4667021277,0.0212765957,5.0062578223,,0.9023354565,49079,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,3241204,0.491,0.4886170213,0.4933829787,0.0012158055,0.2476182222,,1.042462845,54878,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06039,Madera,Madera,06039,San Joaquin Valley,10,43317,0.44,0.4173617021,0.4626382979,0.011550152,2.6250345399,,0.9341825902,46439,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06041,Marin,Marin,06041,Bay Area,01,103210,0.496,0.4840851064,0.5079148936,0.0060790274,1.225610354,,1.0530785563,89948,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06043,Mariposa,Mariposa,06043,Central/Southeast Sierra,03,7693,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06045,Mendocino,Mendocino,06045,North Coast,05,34945,0.439,0.4199361702,0.4580638298,0.0097264438,2.2155908358,,0.932059448,41924,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06047,Merced,Merced,06047,San Joaquin Valley,10,75642,0.468,0.4453617021,0.4906382979,0.011550152,2.4679811914,,0.9936305732,42325,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06049,Modoc,Modoc,06049,Northeast Sierra,06,4064,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06051,Mono,Mono,06051,Central/Southeast Sierra,03,5768,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06053,Monterey,Monterey,06053,Monterey Bay,04,125946,0.444,0.4320851064,0.4559148936,0.0060790274,1.3691503053,,0.9426751592,58225,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,CO,06055,Napa,Napa,06055,Bay Area,01,48876,0.463,0.4427446809,0.4832553191,0.0103343465,2.2320402818,,0.983014862,67245,3,03/26/2014 12:00:00 AM
